account,ownedStake
growandbow,"2,40760049"
quadro0x,"2,40297149"
alyssasanders,"2,39865005"
cryptokungfu,"2,37267121"
daniel-mark,"2,36044111"
kaeptn-iglo,"2,36038342"
innfauno12,"2,34800154"
thealliance,"2,34450383"
balvinder294,"2,34380355"
thequizshow,"2,34293116"
jim-crypto,"2,33959545"
thehockeyfan-at,"2,33585572"
notaboutme,"2,32808506"
sudeginsiu,"2,32047576"
evernoticethat,"2,31677781"
mk992039,"2,29753014"
pogier,"2,29747309"
lammbock,"2,27450263"
cryptoyzzy,"2,25714267"
minerthreat,"2,24007277"
theycallmedave,"2,22936632"
funshee,"2,22539026"
andy-plays,"2,21638853"
krazeworgen,"2,2157643"
isiksenpalvoja,"2,21025557"
namelessnameless,"2,20246914"
williamtboy,"2,20111195"
interpretation,"2,17715912"
reidenling90,"2,16916981"
ebike-adventure,"2,16364048"
honeysaver.fund,"2,1551786"
the-sports-nerd,"2,14981925"
ehon,"2,14458288"
justclickindiva,"2,14443361"
trostparadox,"2,14054963"
gamergeek56,"2,11836026"
butterfly-effect,"2,11733538"
null,"2,10748724"
emirzafirdaus,"2,10512676"
shohana1,"2,09545828"
lolxsbudoy,"2,08272931"
ichsanmuhammad,"2,08185446"
zeroooc,"2,07972005"
thomasthewolf,"2,06749593"
strohbaron,"2,06076465"
buildahouse,"2,05985349"
desro,"2,05574489"
agimat,"2,05501857"
darmst5339,"2,0545806"
threesteps,"2,05416654"
akubillionnaire,"2,04755766"
ksam,"2,04601395"
joseph23,"2,03349364"
flowmaster,"2,02703968"
iamsujith,"2,02454426"
gups-vish,"2,02218783"
stoxx420,"2,02068416"
mervinthepogi,"2,02028773"
martinmisio,"2,02"
icebreak-r,"2,01624855"
betacore,"2,00716096"
janasilver,"2,00306804"
sandiegocoin,"2,0"
exoloti,"2,0"
silindroheo,"2,0"
kwame89,"2,0"
subspace,"2,0"
tbnfl4sun,"1,9968214"
sabujdip,"1,98911901"
dstampede,"1,98886579"
photobook,"1,98787053"
bozz,"1,96694886"
matthew1,"1,96204505"
lisamgentile1961,"1,9561712"
theacks,"1,93192006"
hatke,"1,93050911"
khantika,"1,92958147"
curation-cartel,"1,92102198"
deviana,"1,90924511"
martinlazizi,"1,89981876"
artemisshares,"1,8947005"
gaming.grants,"1,89431832"
apshamilton,"1,88907433"
borghesegardens,"1,88749133"
senorcoconut,"1,87998787"
blockchainerx,"1,87761747"
jedpinunotv,"1,87741112"
hive-114949,"1,87129614"
thealbytross,"1,86820055"
com-fund,"1,86737282"
powis,"1,86675178"
thecrazygm,"1,86383148"
nocontextphotos,"1,85781651"
nautist,"1,85280731"
ocdb,"1,85032274"
shainemata,"1,84369115"
alhmeel,"1,83788352"
bandogge,"1,82721069"
speedtuning,"1,82386673"
gameboyali,"1,82353199"
muscara,"1,8183278"
impro2006,"1,81782735"
badge-181291,"1,81654828"
chrisparis,"1,80929856"
creativecoin,"1,80771852"
topbooster,"1,80573551"
deathscyp05,"1,8"
penyaircyber,"1,79701379"
splintershard,"1,79586969"
curatorcat.ccc,"1,79334914"
andressalom,"1,78751626"
middle-earthling,"1,78604433"
dalz.shorts,"1,77732116"
badge-129180,"1,77564272"
ambyr00,"1,76008751"
blind.submit,"1,75265598"
trumpman,"1,74866425"
gaming-for-fun,"1,74815577"
bishop81,"1,74678218"
iamvasanth,"1,74564488"
alovely,"1,74469033"
brianoscar,"1,73921246"
davidthompson57,"1,73766904"
cagedhawk,"1,73560131"
yibbiy,"1,73304329"
og1,"1,72788269"
independance,"1,72198331"
marcybetancourt,"1,71554802"
raj808,"1,70595311"
todayslight,"1,7056746"
francox,"1,70243192"
davidke20,"1,69603109"
cryptocopy,"1,69348969"
pinkalicious,"1,69155766"
chandorepraj,"1,69120141"
solarwarrior,"1,68535333"
danielvictor347,"1,68134742"
quantumg,"1,676284"
farmingtales,"1,67574152"
randumb,"1,67573358"
phoenixwren,"1,6733925"
reycelpl,"1,66639005"
asakasa,"1,65985518"
news-poster,"1,6559625"
myothuzar,"1,65434286"
barski,"1,65375474"
balina,"1,65286104"
build-it.daily,"1,64533537"
doomz,"1,64409665"
blackzoda,"1,6430727"
ptmaker,"1,63366292"
danielhuhservice,"1,62952284"
jurich60,"1,62518812"
rtonline,"1,61755416"
valdiva,"1,61355779"
hive-193816,"1,60594483"
hivesniper,"1,59878131"
xuanphuc98,"1,59567754"
carolinand,"1,59451608"
uygames,"1,57680753"
hivefpl,"1,57189835"
letsjam,"1,56756767"
rarej,"1,5615738"
reviewzzz,"1,55858346"
cripto-kapital,"1,53186101"
cryptonauten,"1,52997702"
isaacngore,"1,5286276"
anandkj611,"1,52743929"
princekappa,"1,51787894"
mugglow,"1,51492495"
edicted,"1,50464408"
summoner-cha,"1,50324131"
unitmaster,"1,50323711"
intellihandling,"1,49054594"
alkatma,"1,48835667"
rafael-marcos,"1,4878017"
firstborn.pob,"1,48650255"
rhiaji,"1,48104891"
foryoubtc09,"1,47950784"
gillianpearce,"1,47875977"
indiaunited,"1,47861179"
lifestyle.alfa,"1,47107725"
vikingingergiant,"1,46958717"
hurtlocker,"1,46622203"
thatcryptodave,"1,46306125"
rajib2k5,"1,46024843"
carn,"1,45962082"
helios.voter,"1,45938063"
jigster23,"1,4581893"
hive-169636,"1,45457531"
zapf-brannigan,"1,4508595"
bear.oneup,"1,45038886"
emd012,"1,44540522"
kaeltegott,"1,44347793"
playfulfoodie,"1,4396319"
tralb,"1,43439436"
choco11oreo11,"1,43289545"
theclasser1,"1,43216925"
jogger,"1,42703024"
highfist,"1,42609883"
dirego1,"1,4243897"
zerofucks,"1,42009818"
hukepuk,"1,41853126"
caulderfreeman,"1,41439102"
overlood,"1,41235283"
aitorlopez,"1,4116142"
curation-man,"1,41017371"
bendany,"1,40890931"
jaeb,"1,39741044"
tommyl33,"1,39281325"
gibackk,"1,39004075"
stehaller,"1,38565728"
beerlover,"1,38333655"
bigdizzle91,"1,38163813"
k3vinjam3s,"1,37951993"
kidsisters,"1,3793512"
ganjafarmer,"1,37864712"
stortebeker,"1,37084564"
katerinhernandez,"1,35952056"
jesustiano,"1,35387966"
keepskating420,"1,3532656"
churchoftheway,"1,35211012"
zallin,"1,34595793"
shmoogleosukami,"1,34301319"
simplegame,"1,3343602"
mobydec,"1,33375717"
prupru,"1,33282621"
asrullpare,"1,32683142"
acgalarza,"1,32527855"
killerwot,"1,31905664"
moquero,"1,31856539"
tampilyne,"1,30981406"
beeminer,"1,30838819"
h3m4n7,"1,28988911"
bilpcoin.pay,"1,27657377"
intrepidphotos,"1,26885755"
altonos,"1,25840071"
snvault,"1,25699646"
frugal-fun,"1,25460801"
nftstudios,"1,25046832"
nyxlabs,"1,24504362"
nftland1989,"1,24372214"
xpsihx,"1,24369289"
smplddy,"1,24186955"
calavera22,"1,24"
kerrislravenhill,"1,23803506"
bilpcoinrecords,"1,23052615"
ianmcg,"1,22834419"
hislab,"1,22404372"
uyiosa200,"1,21835071"
pobtrader,"1,20681187"
sigota,"1,20310364"
greengalletti,"1,20147726"
tmpsupfundme,"1,2"
mozzie5,"1,1983375"
vikisecrets,"1,19526815"
fathud,"1,19356437"
lofone,"1,18654218"
juanmiguelsalas,"1,1856523"
nyimwa,"1,18293267"
jacco25,"1,17935192"
etorobong,"1,17744693"
ahmadmangazap,"1,1744225"
stickupmusic,"1,17259809"
keenjhon,"1,17118326"
oivas,"1,17083164"
mauriciolimax,"1,16836763"
hiveland.dapp,"1,16687484"
myvest,"1,16218461"
lataverne,"1,16216851"
chain-reaction,"1,16208944"
hjrrodriguez,"1,15711063"
afri-tunes,"1,15655487"
monster-curator,"1,15623598"
tokenizedsociety,"1,15201969"
pzwinz,"1,15134465"
itohowo,"1,14368275"
actifit,"1,13374838"
shikika,"1,13134695"
goldentrees,"1,13132489"
makenchoo,"1,13036914"
mrdalle,"1,12162247"
hive-189742,"1,12119059"
theholystuhl,"1,12066656"
magdiel7,"1,11843352"
victorleplug,"1,11792602"
badmusgreene,"1,1174822"
daveks,"1,11453972"
t0xicgh0st,"1,11364186"
droida,"1,11058549"
limpbizkit,"1,10695582"
mr-writer,"1,10353548"
adexbafo,"1,10037706"
totyahmed731993,"1,09933824"
ervin-lemark,"1,09702572"
alucian,"1,09638927"
godfather.ftw,"1,09544213"
alocka,"1,09400796"
ayopeju,"1,09365738"
hansn,"1,08932727"
aerokossasjc,"1,08732864"
chacald.dcymt,"1,08277477"
photogames.pool,"1,08100306"
beyondhorizonmm,"1,0797293"
bossel,"1,07505212"
mythospheric,"1,07483476"
anderssinho,"1,07445772"
idmr500,"1,07245314"
rohanrogue30,"1,07052475"
mind.force,"1,06930549"
mariannewest,"1,06828663"
eddqq,"1,06638239"
johnripper,"1,06009453"
terganmarket,"1,05858155"
yeshuathehighest,"1,05560791"
petrion,"1,05514933"
solistyle2,"1,05455538"
luueetang,"1,05266205"
transtorn0,"1,05177428"
mundharmonika,"1,05174031"
lbi-token,"1,05136214"
steempress,"1,04972605"
arrovf,"1,04834679"
johnk602,"1,04823722"
soyuntito,"1,04511342"
bpcvoter2,"1,04372351"
zammie,"1,04265787"
vimm,"1,04210103"
searchinglight5,"1,04188387"
charazy420,"1,04018909"
stayoutoftherz,"1,03340713"
vyb.fund,"1,03303737"
jerrystitches,"1,02617766"
nietokilll,"1,02455897"
lordshah,"1,02151049"
emerline,"1,02148103"
zuly63,"1,02073743"
vita.nft,"1,01673538"
wellbathory13,"1,0154124"
hodlcommunity,"1,0150862"
brokenapple,"1,01484988"
rmach,"1,0147299"
dewabrata,"1,00977114"
livinguktaiwan,"1,00809828"
hariton,"1,00805455"
snaqz,"1,00729579"
dia-monds,"1,00694992"
canadianrenegade,"1,00262075"
romiferns,"1,00225587"
lushascott,"1,00053059"
drmohammednn,"1,00049133"
sleepingcowboy,"1,00016427"
diy-homestead,"1,00010768"
zero20xx,"1,0"
ganjasmoke,"1,0"
razdon,"1,0"
cryptogirlgang,"1,0"
stocktonf,"1,0"
hg269byhnjn54,"1,0"
bhendit,"1,0"
mavrik,"1,0"
killerkev,"1,0"
digitspincoin,"1,0"
starblock,"1,0"
shivapowa,"1,0"
lastik,"1,0"
dielwins,"1,0"
archangl,"1,0"
aleroma98908,"1,0"
mcxii,"1,0"
apunawu,"0,99438008"
schdeee,"0,99283216"
senorbchang,"0,988"
farhansadik2,"0,98628794"
arcgspy,"0,98557278"
svanbo,"0,98545496"
hectorowen,"0,98465026"
ostricone,"0,97985743"
hoosie,"0,97752042"
fionasfavourites,"0,97751591"
golddiggernrw,"0,97735596"
pgm-curator,"0,9756296"
romario-mati,"0,97269258"
notacinephile,"0,96964023"
citywriter,"0,96776657"
qoogohome,"0,96659207"
anikekirsten,"0,96592849"
e-rich1,"0,96521727"
abelfotografia,"0,96501666"
emrysjobber,"0,96095869"
evilisme,"0,96089423"
harubok,"0,95349993"
dune69,"0,95267205"
chizobe,"0,93901452"
goldkey,"0,93899286"
ign1te,"0,93778487"
eii,"0,93617301"
d00k13,"0,93609318"
marcurio,"0,93557458"
angelo.joshua,"0,93425954"
minnow-aid,"0,93225026"
captainglondo,"0,93215586"
y4ny4nn,"0,9315214"
josediccus,"0,9207609"
swearingradio,"0,91995022"
esecholo,"0,91972476"
papacrusher,"0,91656599"
stemgeeks,"0,91649319"
desecration,"0,914428"
wine.bot,"0,91091307"
softa,"0,90750551"
goldrooster,"0,9049669"
fw206,"0,90125566"
kirlos,"0,90025467"
illusionzz,"0,89942297"
exhaust,"0,89940612"
anicom,"0,89852866"
filler,"0,89660715"
kelseyimoh,"0,89424776"
shinoxl,"0,89266725"
peak-monsters,"0,8871724"
gorangz,"0,88598634"
x40l1n,"0,88314368"
upvoteshares,"0,88280453"
thgaming,"0,88114922"
weesleytv,"0,88079393"
prettylongnose,"0,8801478"
fotogruppemunich,"0,8793852"
turkiye,"0,87834155"
lamboe,"0,87726161"
zangano,"0,87668826"
anicom.vote,"0,87376844"
akannibounty,"0,87317932"
rolan555,"0,86809356"
bryan65,"0,86675504"
kotenoke,"0,86305359"
hivegifbot,"0,86050177"
queen.system,"0,85882992"
huang-hsin,"0,85695709"
hive-179017,"0,855033"
knowledge23.pob,"0,85046525"
nilarwin,"0,84828553"
brohbroh,"0,84821462"
mangolatte,"0,84541452"
ph1102.ctp,"0,84298083"
meroom,"0,84274951"
edskymiguel,"0,83833121"
doze,"0,82878335"
tonero,"0,82503081"
hive-103505,"0,82355946"
doloror,"0,82272765"
ghanaba,"0,82092748"
groovy828,"0,81856361"
ctptips,"0,81636127"
theindiankid,"0,8145287"
oliver-liam,"0,81171303"
geekgirl,"0,81125322"
marioikada,"0,81067016"
shebe,"0,8073876"
wes7,"0,79990765"
fambalam,"0,79902057"
elderdark,"0,79419342"
hoopsquare,"0,79137419"
bobthebuilder,"0,78886545"
imril,"0,78804977"
myeong,"0,77870656"
fiveten,"0,77419846"
sifondeseltz,"0,7739728"
wdougwatson,"0,7728973"
jmark517,"0,77217659"
poojasharma,"0,77088312"
crazy-ant,"0,77036004"
cryptomancer,"0,76733461"
xplosive,"0,76719344"
atomcollector,"0,76715564"
dogfall,"0,76679883"
hiveborgminer,"0,76573177"
zottino123,"0,76329806"
killerwhale,"0,7619182"
drmohammed,"0,76175227"
bregman,"0,76170353"
lasseehlers,"0,75998117"
onlydoge,"0,75733093"
elfawwaz,"0,75717423"
davidosas,"0,75509359"
sumtie,"0,755"
tydynrain,"0,75296241"
wendyth16,"0,75162442"
okolozakharov,"0,75026273"
finanzpilotin,"0,7501537"
yhuddee111,"0,74994553"
homelesscrewmx,"0,74974541"
mad-runner,"0,74964937"
huzzah,"0,74573214"
mnzie01,"0,74473395"
oluwashinashiwil,"0,74401246"
vikentiya,"0,74196794"
captainquack22,"0,74036118"
gone-hive,"0,7362772"
uberone,"0,73553851"
pynutbater,"0,73452674"
mich.brmey,"0,73154234"
brando28,"0,72740449"
diegoloco,"0,72653897"
sephiwolf,"0,72514991"
victorbz,"0,71978919"
polkastarter,"0,71961057"
hive-187719,"0,7194386"
driptorchpress,"0,71831035"
sweetcheeba,"0,71747951"
eisenbart,"0,71731771"
yaniko15,"0,71321298"
ayentowen,"0,71300913"
nicosistemas5,"0,70804536"
ecoredbank,"0,70743552"
gooddream,"0,7051268"
zyzymena,"0,69849146"
savagetobi,"0,69820891"
vallone,"0,69490392"
freesinger,"0,69195914"
heartbeatonhive,"0,68902287"
mflegerbein,"0,6878038"
mineopoly,"0,6855076"
shawkydr,"0,68501813"
vickvan,"0,68477456"
chincoculbert,"0,68451012"
juliakponsford,"0,68419716"
infinitytcg,"0,68323178"
andy-vibes,"0,68299798"
leofinance,"0,6808215"
salomfishbee,"0,6792564"
wonderhero,"0,67772589"
rheda,"0,6777232"
old.king.wilhelm,"0,67635672"
thx.bht,"0,67513763"
ikigaidesign,"0,67380116"
redheadpei,"0,66823453"
iskafan,"0,66740514"
writeandearn,"0,66444292"
iviaxpow3r,"0,65490835"
epicdylanblog,"0,65420967"
klye,"0,65379737"
amaillo,"0,65292082"
awardedguide,"0,65282463"
writing.group,"0,65123013"
zz-hope,"0,64939693"
tygertyger,"0,64882431"
idoule,"0,64764922"
atir1990,"0,64752219"
icon-bassey,"0,64302773"
public-money,"0,64181289"
mightyx,"0,64123155"
aceswin,"0,64079814"
brenlys2000,"0,63866347"
empoderat,"0,636879"
darkangl,"0,63677667"
casualfriday,"0,63553984"
zeosveed,"0,63386477"
szmobacsi,"0,6332816"
hotrod94,"0,63268099"
agmoore,"0,63218069"
superxsymbiote,"0,63161586"
crosheille,"0,62887749"
monstercrusher,"0,62818774"
darkenvolk,"0,62757859"
shibarmy,"0,62621883"
jesseoostv,"0,62598271"
omosefe,"0,62507835"
fujiane,"0,61800501"
cinygirl,"0,61763209"
pablodare,"0,61744995"
batistebou,"0,61598598"
shanibeer,"0,61253732"
incafohls,"0,611901"
kim0412,"0,611"
stickupboys,"0,60993522"
colbys0,"0,60543397"
lookingforspace,"0,60496319"
flamistan,"0,60265471"
analysism,"0,60215871"
clanft-bank,"0,59936194"
skarsgaard-too,"0,59843284"
jftm,"0,59495372"
ednamode,"0,59355144"
pravesh0,"0,59039358"
hive-194846,"0,58501467"
lenaspiritual,"0,58470287"
cronicasdelcesar,"0,58436381"
dkid14,"0,5836337"
zfg,"0,5821916"
acidyo,"0,5817459"
mazzle,"0,58138219"
victordumont,"0,58077341"
panuway,"0,58"
thescribe72,"0,57988396"
cliffagreen,"0,57760338"
misterengagement,"0,57301835"
artscience,"0,57261527"
cryptoniusrex,"0,5710806"
bretler,"0,57080844"
miguelurbina,"0,56965038"
black-eagle,"0,56097423"
sbi-tokens,"0,56089425"
marco95,"0,55827446"
ladytitan,"0,55820731"
urkanon,"0,55562449"
jhokenecty,"0,55508893"
m1sterjw,"0,55392567"
hobotortoise,"0,55384028"
tobywalter,"0,55325147"
teamuksupport,"0,55265445"
acguitar1,"0,55263715"
lightpen,"0,55233923"
masterzarlyn28,"0,54960329"
sevticon,"0,54887723"
djsl82,"0,54856739"
pix21,"0,54839989"
evaredskin,"0,54718227"
jdike,"0,54699964"
fibra59,"0,5469615"
blommsom,"0,544772"
cabalcoffers,"0,54463837"
chazmerryweather,"0,5416135"
evagavilan2,"0,54101133"
aceyaan,"0,54040337"
joseitosanchezs,"0,53834098"
luckbound,"0,53745162"
keishaa,"0,53641668"
circlebubble,"0,53630575"
cyptnchronic,"0,53626377"
vickoly,"0,53540822"
immanuvel,"0,53095614"
token.inspectors,"0,53035448"
crazyphantombr,"0,52799803"
inibless,"0,52536467"
godfish,"0,52535266"
danger-sven,"0,52489513"
awah,"0,52379164"
oceanbee,"0,52377134"
dfacademy,"0,52350941"
frogdynasty,"0,52340257"
romrom07,"0,51968309"
lolz.devs,"0,51876284"
almostsober,"0,51655132"
hiveonboard,"0,51599969"
alphacore,"0,51571849"
the-ascendant,"0,51387124"
mitchelkarto24,"0,51267354"
ryan05,"0,5122"
oomrniceoo,"0,51215805"
fabiana.barreto,"0,51203837"
nayhlaingsoe,"0,51175755"
sophiavictoria,"0,51119877"
morenow,"0,50998126"
neumannsalva,"0,50723322"
costanza,"0,50666883"
mrmatr1x,"0,50655585"
supersloth11,"0,50652517"
sodom,"0,50582294"
shaka,"0,50558188"
charliesb,"0,50532998"
bitcoinlivedb,"0,50187402"
phanty,"0,50097633"
repayme4568,"0,5003265"
nyinyiwin,"0,49815114"
khan.dayyanz,"0,49767568"
youloseagain,"0,49762839"
irenenavarroart,"0,49470397"
huss,"0,49221403"
slhp,"0,4913146"
allfabeta,"0,49103368"
petrarodriguez,"0,49039441"
merrymay22,"0,48497405"
marielys,"0,48228284"
mcfarhat,"0,48198905"
cvault,"0,48082956"
igormuba,"0,48020735"
petrvl,"0,47658462"
jacoblayan,"0,47574317"
bacon-dub,"0,47536204"
titly,"0,47430929"
mirroredspork,"0,47318791"
hazmatic,"0,47309394"
liketu,"0,47139689"
embunpagi,"0,47056665"
isnel,"0,46983497"
sk345ai,"0,4697221"
coolguy123,"0,46896236"
utopia-hope,"0,46858112"
kevinnag58,"0,46760908"
dirtnowitzki,"0,46753599"
iammufasa,"0,4662861"
hypnoticpilot,"0,46539045"
kraken99,"0,4639918"
traciyork,"0,46381449"
razackpulo.sport,"0,46085065"
daniella619,"0,45992358"
markee27,"0,45940836"
attom1515,"0,45881302"
webscratch,"0,45827885"
vyb.contests,"0,45667472"
raldridge,"0,45639321"
crypto-pixie,"0,45606031"
yusma21,"0,45557793"
dotz132,"0,45288223"
babstar,"0,45184757"
slaifer-red-01,"0,44764762"
olatundedaniel1,"0,44683904"
quigua,"0,44543352"
luba555,"0,44278987"
zero-dragon,"0,44017432"
skgcrypto,"0,4382633"
matheusggr,"0,43818968"
asherrobert,"0,43763586"
kirazay,"0,43681772"
laruche,"0,43378232"
pastzam,"0,43216405"
aurzeq,"0,43100325"
arsenal4life,"0,42551877"
curatorcat.leo,"0,42523081"
sand126,"0,42485521"
adobongbutiki,"0,42286071"
music-community,"0,42205682"
pain25,"0,42190414"
pthker2010,"0,41974743"
kudfa,"0,41889261"
zapmin,"0,41884729"
centtrail,"0,41739678"
themetameta,"0,41688669"
bluefinstudios,"0,41652068"
mario-gonsalez,"0,41453681"
pictz,"0,41253954"
bloradar,"0,41033346"
chaingmai.hhh,"0,40956551"
sparfuchs,"0,40894189"
adncabrera,"0,408362"
stevelivingston,"0,40776739"
followjohngalt,"0,40639732"
honeysaver,"0,40604843"
shinpurple,"0,4060264"
chefbgob,"0,40501428"
ttz,"0,40088673"
ravenmus1c,"0,39963566"
maael,"0,39577393"
locolombia,"0,39507514"
acs-my,"0,39315511"
scoutroc,"0,39182395"
pizza.burn,"0,39092891"
rayxz,"0,38482697"
blackdovy,"0,38224198"
winly,"0,38218886"
sam-master,"0,38194561"
adroitabyss5403,"0,3815926"
dannysam,"0,37988723"
ansoe,"0,37956442"
titusfrost,"0,37825949"
focus.folks,"0,37802943"
buzzgoblin,"0,37701478"
uggya,"0,37493347"
nytfox,"0,37478729"
mnurhiver,"0,37456468"
failingforward,"0,37303796"
sarimanok,"0,37223794"
shadowstorm365,"0,37181557"
desa-semenngawi,"0,36786875"
corporateay,"0,36697827"
scrapzipper,"0,36577027"
mborg,"0,36420087"
spt-shturm,"0,36408921"
gondek,"0,36348857"
princessa01,"0,36282865"
oogabooga0411,"0,36074411"
scriptioner,"0,36"
thegoliath,"0,35973563"
hive-120586,"0,35896627"
softly,"0,3583782"
rgondie,"0,35816058"
ketsuma,"0,35808944"
rayt2,"0,35755678"
newagenerds,"0,35730371"
ahleap,"0,35601218"
unorgmilitia,"0,35599406"
bryanlz8764,"0,35446543"
nahueldare3627,"0,3533487"
pedrobrito2004,"0,35303722"
optout,"0,35290308"
jonimarqu,"0,35289722"
lemouth,"0,35276684"
caladan,"0,35274447"
cflclosers,"0,35029646"
rensev,"0,35006046"
total93,"0,34833515"
pobscholarship,"0,34761513"
sissim72,"0,3475059"
shovelpile,"0,34744471"
mariieyc,"0,3474148"
joetunex,"0,34719459"
oxidil,"0,34715514"
boycharliefamily,"0,34660971"
borjan,"0,34612189"
deanlogic,"0,34459619"
raymondpeter,"0,34223689"
momogrow,"0,3420629"
houseofdavid,"0,34012323"
richie8012,"0,33996724"
amookdaniel,"0,33993113"
lukeeeyy,"0,33846816"
godly-rich,"0,3370728"
fragozar01,"0,33529709"
cmmndrbawang,"0,33510494"
dwayne16,"0,33337127"
hucksbucks,"0,33299671"
dungeondog,"0,33298787"
alex-rourke,"0,33224193"
akalmendral,"0,3312293"
mao317,"0,33035627"
rentaw03,"0,32999955"
palasatenea,"0,32943258"
eliandrew,"0,32830454"
edipascal,"0,32778654"
iasplan,"0,32751235"
scholaris,"0,3264911"
amphlux,"0,32636014"
xchng,"0,32348454"
zalander,"0,32318814"
smilestitches,"0,32248154"
vmetelz,"0,3223"
tfranzini,"0,32193724"
mdrasel442,"0,32165231"
jersteemit,"0,32149526"
threespeakleader,"0,32081705"
domkingr8,"0,31889928"
queenstarr,"0,31742112"
adammikati,"0,31712019"
tengolotodo,"0,31477597"
yeti72,"0,31366445"
nelthari,"0,31202093"
kawsar8035,"0,31119658"
big-papa,"0,30885918"
tiagomrramos,"0,3069043"
smurf3r,"0,30684099"
marvinix,"0,30628957"
bckc-capital-llc,"0,30564755"
forthefree19,"0,30468702"
memiliano,"0,30442347"
baninan,"0,30407966"
brittandjosie,"0,30405791"
edje,"0,30347219"
wrestlingdesires,"0,30271104"
alic3wund3rl4nd,"0,30112093"
pero82,"0,30035079"
shan2,"0,30010239"
gratitudemine,"0,29922698"
nonsowrites.pob,"0,29852423"
nadinee,"0,29532386"
padreelferenco,"0,29441466"
alviiii,"0,29367397"
voltagrou,"0,28905092"
borislavzlatanov,"0,28844521"
mynima,"0,2880668"
bhanutejap,"0,28756833"
ceerip,"0,2862"
missquibble,"0,28589382"
informatica,"0,28375854"
mattlafourcade,"0,28348674"
shamrockstomp,"0,28335406"
mora-ben,"0,28229273"
splinterstats,"0,2822573"
mynatasha,"0,28214134"
flaxz.alive,"0,27857644"
bitcoinflood,"0,27660896"
draconiac,"0,27555263"
amr008,"0,27526233"
tanguero,"0,27429902"
ceridwen,"0,27355647"
zakludick,"0,27326737"
thewitchgame,"0,27300157"
alphalab,"0,27273954"
ismaelgranados,"0,27233375"
zaku-spt,"0,27125275"
alente,"0,26991228"
ponmile22222,"0,26934842"
mhozilla,"0,26931442"
waterchasers,"0,26776388"
videoaddiction,"0,2674871"
chris.topher,"0,26732444"
tipu,"0,26634254"
mba2020,"0,26629945"
thealliancebank,"0,26614696"
oceanwilley,"0,26606662"
mrlk30,"0,26570943"
flatearthblog,"0,264192"
justkarol,"0,2631741"
galart,"0,2628201"
noopu,"0,26277784"
mikijaume,"0,2627054"
neodank,"0,26160217"
lingkar-photo,"0,26122333"
trliste,"0,26080558"
jordand89,"0,26007571"
peaq,"0,26007364"
halleluyah,"0,25900159"
caimanx,"0,25790901"
tim.hendrix,"0,25769239"
thaddeusprime,"0,2574895"
seed-treasury,"0,25711977"
screamheart,"0,25675283"
hive-158694,"0,25645831"
master.splinter,"0,25601148"
yorra,"0,25435587"
hkinuvaime,"0,2539111"
invest4free,"0,25368809"
littlebee4,"0,25343648"
starstrings01,"0,25324869"
nasfyneboy92,"0,25305196"
mr-kerad,"0,25242076"
darlingtonoperez,"0,25157886"
yehey,"0,25080086"
newtonclassics,"0,25070874"
heskay,"0,25048898"
trinitylove,"0,25"
ano-travel,"0,24985415"
teenagecrypto,"0,24924846"
mechababy,"0,24825323"
saffisara,"0,24792527"
madushanka,"0,24646252"
sanjeev021,"0,2456461"
hubeyma,"0,24472985"
mballesteros,"0,24450523"
bjt34,"0,24407646"
hiveupme,"0,24400835"
sergentfoxy,"0,24398212"
olami99,"0,24281331"
therook21,"0,24258972"
paxjulia,"0,242"
hive-104779,"0,24096186"
amaari,"0,24056605"
emergingabove,"0,23999249"
johnuko,"0,23948314"
jam728,"0,23918426"
dreemport,"0,23816808"
rijen2314,"0,23794326"
worldstories,"0,23764441"
sperare4511,"0,23627891"
foguinho,"0,23600934"
newmarkflys,"0,23600383"
abelardobravoh,"0,23335654"
leedia,"0,23327568"
gbenga,"0,23250979"
mhizerbee,"0,23146051"
idayrus,"0,23124581"
pandaparker,"0,23090361"
nkemakonam89,"0,2298194"
dardevil30,"0,22976899"
androshchuk,"0,22963345"
kalkulus001,"0,22918525"
cinetalkies,"0,22827016"
buynano,"0,22791628"
leotof,"0,22758024"
rachad7,"0,22694434"
old-man-chu58,"0,22662756"
mateodm03,"0,22632282"
salvictoria22,"0,22613003"
gtair,"0,22578629"
aafra123,"0,22479019"
jonyoudyer,"0,22459687"
healjoal,"0,22384083"
maxgolden,"0,22379257"
whatsup,"0,22305756"
tommycordero,"0,22299916"
sallee4real,"0,22219588"
magascon,"0,22152377"
thx.archon,"0,22100419"
gondrong,"0,22072834"
themanlove69,"0,21707724"
web-gnar,"0,21594299"
hafiz34,"0,21457993"
achimmertens,"0,21447181"
ruralio,"0,21429767"
cervantes420,"0,2124956"
axelx12,"0,21176073"
pousinha,"0,21111231"
coffeelovers,"0,21101105"
sachingeorge,"0,21095187"
d-company,"0,2108509"
skippypool2,"0,21077607"
rachaeldwatson,"0,21037628"
dragon29,"0,21028312"
itzdivine,"0,20985449"
legoran,"0,20946087"
cesarisaad,"0,20936285"
jkhak,"0,20907476"
alovely088,"0,20891366"
sunbright,"0,2081911"
savvyplayer,"0,20707056"
borovkov,"0,20679323"
lovefallen,"0,2063913"
psyber-x,"0,20630793"
onebakeryprod,"0,20562392"
dreemsteem,"0,20557053"
oldtimer,"0,20533146"
holybread,"0,20436455"
lozio71,"0,20180647"
lightproject,"0,2006269"
fatesick,"0,2"
