account,amount,symbol,memo
alokkumar121,"17,311",CTP,Rewards on delegation.
flaxz,"24,921",CTP,Rewards on delegation.
fiberfrau,"6,28",CTP,Rewards on delegation.
certain,"10,45",CTP,Rewards on delegation.
reeta0119,"11,989",CTP,Rewards on delegation.
paulcaraway,"11,145",CTP,Rewards on delegation.
elianaicgomes,"7,67",CTP,Rewards on delegation.
pixiepost,"15,223",CTP,Rewards on delegation.
guurry123,"3,946",CTP,Rewards on delegation.
mariannewest,"2,631",CTP,Rewards on delegation.
ph1102,"26,038",CTP,Rewards on delegation.
invest4free,"1,29",CTP,Rewards on delegation.
imfarhad,"3,822",CTP,Rewards on delegation.
torrey.blog,"25,045",CTP,Rewards on delegation.
gadrian-sp,"10,648",CTP,Rewards on delegation.
tristancarax,"13,006",CTP,Rewards on delegation.
arena10,"0,397",CTP,Rewards on delegation.
quinnertronics,"0,347",CTP,Rewards on delegation.
iamraincrystal,"6,478",CTP,Rewards on delegation.
athomewithcraig,"5,088",CTP,Rewards on delegation.
justclickindiva,"6,379",CTP,Rewards on delegation.
cliffagreen,"6,304",CTP,Rewards on delegation.
jacoalberts,"0,521",CTP,Rewards on delegation.
thatcryptodave,"22,084",CTP,Rewards on delegation.
regenerette,"0,769",CTP,Rewards on delegation.
johnsdowie,"2,517",CTP,Rewards on delegation.
kingneptune,"3,772",CTP,Rewards on delegation.
alente,"0,124",CTP,Rewards on delegation.
flaxz.alive,"0,198",CTP,Rewards on delegation.
iamalivechalleng,"5,014",CTP,Rewards on delegation.
alive.chat,"0,719",CTP,Rewards on delegation.
aliveprojects,"0,248",CTP,Rewards on delegation.
flaxz.ctp,"0,148",CTP,Rewards on delegation.
wearealive,"0,794",CTP,Rewards on delegation.
alovely,"0,521",CTP,Rewards on delegation.
myjob,"12,677",CTP,Rewards on delegation.
benthomaswwd,"0,372",CTP,Rewards on delegation.
elizacheng,"11,343",CTP,Rewards on delegation.
sydney.potts,"8,737",CTP,Rewards on delegation.
ana-maria,"0,248",CTP,Rewards on delegation.
blue.rabbit,"12,56",CTP,Rewards on delegation.
davidthompson57,"10,014",CTP,Rewards on delegation.
heartbeatonhive,"0,124",CTP,Rewards on delegation.
ironshield,"2,482",CTP,Rewards on delegation.
fragozar01,"0,992",CTP,Rewards on delegation.
littlebee4,"0,074",CTP,Rewards on delegation.
mypathtofire,"2,482",CTP,Rewards on delegation.
pablodare,"1,241",CTP,Rewards on delegation.
alokkumar121,"9,007",ALIVE,Rewards on delegation.
flaxz,"12,966",ALIVE,Rewards on delegation.
fiberfrau,"3,267",ALIVE,Rewards on delegation.
certain,"5,437",ALIVE,Rewards on delegation.
reeta0119,"6,238",ALIVE,Rewards on delegation.
paulcaraway,"5,798",ALIVE,Rewards on delegation.
elianaicgomes,"3,99",ALIVE,Rewards on delegation.
pixiepost,"7,92",ALIVE,Rewards on delegation.
guurry123,"2,053",ALIVE,Rewards on delegation.
mariannewest,"1,369",ALIVE,Rewards on delegation.
ph1102,"13,548",ALIVE,Rewards on delegation.
invest4free,"0,671",ALIVE,Rewards on delegation.
imfarhad,"1,988",ALIVE,Rewards on delegation.
torrey.blog,"13,031",ALIVE,Rewards on delegation.
gadrian-sp,"5,54",ALIVE,Rewards on delegation.
tristancarax,"6,767",ALIVE,Rewards on delegation.
arena10,"0,206",ALIVE,Rewards on delegation.
quinnertronics,"0,18",ALIVE,Rewards on delegation.
iamraincrystal,"3,37",ALIVE,Rewards on delegation.
athomewithcraig,"2,647",ALIVE,Rewards on delegation.
justclickindiva,"3,319",ALIVE,Rewards on delegation.
cliffagreen,"3,28",ALIVE,Rewards on delegation.
jacoalberts,"0,271",ALIVE,Rewards on delegation.
thatcryptodave,"11,49",ALIVE,Rewards on delegation.
regenerette,"0,4",ALIVE,Rewards on delegation.
johnsdowie,"1,309",ALIVE,Rewards on delegation.
kingneptune,"1,963",ALIVE,Rewards on delegation.
alente,"0,064",ALIVE,Rewards on delegation.
flaxz.alive,"0,103",ALIVE,Rewards on delegation.
iamalivechalleng,"2,608",ALIVE,Rewards on delegation.
alive.chat,"0,374",ALIVE,Rewards on delegation.
aliveprojects,"0,129",ALIVE,Rewards on delegation.
flaxz.ctp,"0,077",ALIVE,Rewards on delegation.
wearealive,"0,413",ALIVE,Rewards on delegation.
alovely,"0,271",ALIVE,Rewards on delegation.
myjob,"6,596",ALIVE,Rewards on delegation.
benthomaswwd,"0,193",ALIVE,Rewards on delegation.
elizacheng,"5,902",ALIVE,Rewards on delegation.
sydney.potts,"4,546",ALIVE,Rewards on delegation.
ana-maria,"0,129",ALIVE,Rewards on delegation.
blue.rabbit,"6,535",ALIVE,Rewards on delegation.
davidthompson57,"5,21",ALIVE,Rewards on delegation.
heartbeatonhive,"0,064",ALIVE,Rewards on delegation.
ironshield,"1,291",ALIVE,Rewards on delegation.
fragozar01,"0,516",ALIVE,Rewards on delegation.
littlebee4,"0,038",ALIVE,Rewards on delegation.
mypathtofire,"1,291",ALIVE,Rewards on delegation.
pablodare,"0,645",ALIVE,Rewards on delegation.
alokkumar121,"0,02442249",AWESOME,Rewards on delegation.
flaxz,"0,03515798",AWESOME,Rewards on delegation.
fiberfrau,"0,00885953",AWESOME,Rewards on delegation.
certain,"0,01474254",AWESOME,Rewards on delegation.
reeta0119,"0,01691365",AWESOME,Rewards on delegation.
paulcaraway,"0,01572304",AWESOME,Rewards on delegation.
elianaicgomes,"0,01082053",AWESOME,Rewards on delegation.
pixiepost,"0,02147598",AWESOME,Rewards on delegation.
guurry123,"0,00556784",AWESOME,Rewards on delegation.
mariannewest,"0,00371189",AWESOME,Rewards on delegation.
ph1102,"0,03673379",AWESOME,Rewards on delegation.
invest4free,"0,00182093",AWESOME,Rewards on delegation.
imfarhad,"0,00539275",AWESOME,Rewards on delegation.
torrey.blog,"0,03533307",AWESOME,Rewards on delegation.
gadrian-sp,"0,01502268",AWESOME,Rewards on delegation.
tristancarax,"0,01834938",AWESOME,Rewards on delegation.
arena10,"0,00056028",AWESOME,Rewards on delegation.
quinnertronics,"0,00049025",AWESOME,Rewards on delegation.
iamraincrystal,"0,00913967",AWESOME,Rewards on delegation.
athomewithcraig,"0,00717867",AWESOME,Rewards on delegation.
justclickindiva,"0,0089996",AWESOME,Rewards on delegation.
cliffagreen,"0,00889454",AWESOME,Rewards on delegation.
jacoalberts,"0,00073537",AWESOME,Rewards on delegation.
thatcryptodave,"0,03115593",AWESOME,Rewards on delegation.
regenerette,"0,00108555",AWESOME,Rewards on delegation.
johnsdowie,"0,00355181",AWESOME,Rewards on delegation.
kingneptune,"0,00532272",AWESOME,Rewards on delegation.
alente,"0,00017508",AWESOME,Rewards on delegation.
flaxz.alive,"0,00028014",AWESOME,Rewards on delegation.
iamalivechalleng,"0,00707361",AWESOME,Rewards on delegation.
alive.chat,"0,00101551",AWESOME,Rewards on delegation.
aliveprojects,"0,00035017",AWESOME,Rewards on delegation.
flaxz.ctp,"0,0002101",AWESOME,Rewards on delegation.
wearealive,"0,00112057",AWESOME,Rewards on delegation.
alovely,"0,00073537",AWESOME,Rewards on delegation.
myjob,"0,01788414",AWESOME,Rewards on delegation.
benthomaswwd,"0,00052526",AWESOME,Rewards on delegation.
elizacheng,"0,01600318",AWESOME,Rewards on delegation.
sydney.potts,"0,0123263",AWESOME,Rewards on delegation.
ana-maria,"0,00035017",AWESOME,Rewards on delegation.
blue.rabbit,"0,01771906",AWESOME,Rewards on delegation.
davidthompson57,"0,01412722",AWESOME,Rewards on delegation.
heartbeatonhive,"0,00017508",AWESOME,Rewards on delegation.
ironshield,"0,00350179",AWESOME,Rewards on delegation.
fragozar01,"0,00140071",AWESOME,Rewards on delegation.
littlebee4,"0,00010505",AWESOME,Rewards on delegation.
mypathtofire,"0,00350179",AWESOME,Rewards on delegation.
pablodare,"0,00175089",AWESOME,Rewards on delegation.
alokkumar121,"20,15651",CCC,Rewards on delegation.
flaxz,"29,01679",CCC,Rewards on delegation.
fiberfrau,"7,312",CCC,Rewards on delegation.
certain,"12,1674",CCC,Rewards on delegation.
reeta0119,"13,95927",CCC,Rewards on delegation.
paulcaraway,"12,97663",CCC,Rewards on delegation.
elianaicgomes,"8,93046",CCC,Rewards on delegation.
pixiepost,"17,72468",CCC,Rewards on delegation.
guurry123,"4,59528",CCC,Rewards on delegation.
mariannewest,"3,06352",CCC,Rewards on delegation.
ph1102,"30,31734",CCC,Rewards on delegation.
invest4free,"1,50286",CCC,Rewards on delegation.
imfarhad,"4,45078",CCC,Rewards on delegation.
torrey.blog,"29,1613",CCC,Rewards on delegation.
gadrian-sp,"12,39861",CCC,Rewards on delegation.
tristancarax,"15,14422",CCC,Rewards on delegation.
arena10,"0,46241",CCC,Rewards on delegation.
quinnertronics,"0,40461",CCC,Rewards on delegation.
iamraincrystal,"7,54321",CCC,Rewards on delegation.
athomewithcraig,"5,92474",CCC,Rewards on delegation.
justclickindiva,"7,4276",CCC,Rewards on delegation.
cliffagreen,"7,3409",CCC,Rewards on delegation.
jacoalberts,"0,60692",CCC,Rewards on delegation.
thatcryptodave,"25,7138",CCC,Rewards on delegation.
regenerette,"0,89593",CCC,Rewards on delegation.
johnsdowie,"2,9314",CCC,Rewards on delegation.
kingneptune,"4,39298",CCC,Rewards on delegation.
alente,"0,1445",CCC,Rewards on delegation.
flaxz.alive,"0,2312",CCC,Rewards on delegation.
iamalivechalleng,"5,83804",CCC,Rewards on delegation.
alive.chat,"0,83813",CCC,Rewards on delegation.
aliveprojects,"0,28901",CCC,Rewards on delegation.
flaxz.ctp,"0,1734",CCC,Rewards on delegation.
wearealive,"0,92483",CCC,Rewards on delegation.
alovely,"0,60692",CCC,Rewards on delegation.
myjob,"14,76025",CCC,Rewards on delegation.
benthomaswwd,"0,43351",CCC,Rewards on delegation.
elizacheng,"13,20784",CCC,Rewards on delegation.
sydney.potts,"10,17321",CCC,Rewards on delegation.
ana-maria,"0,28901",CCC,Rewards on delegation.
blue.rabbit,"14,624",CCC,Rewards on delegation.
davidthompson57,"11,65956",CCC,Rewards on delegation.
heartbeatonhive,"0,1445",CCC,Rewards on delegation.
ironshield,"2,89011",CCC,Rewards on delegation.
fragozar01,"1,15604",CCC,Rewards on delegation.
littlebee4,"0,0867",CCC,Rewards on delegation.
mypathtofire,"2,89011",CCC,Rewards on delegation.
pablodare,"1,44505",CCC,Rewards on delegation.
alokkumar121,"1760,78",SPORTS,Rewards on delegation.
flaxz,"2534,773",SPORTS,Rewards on delegation.
fiberfrau,"638,742",SPORTS,Rewards on delegation.
certain,"1062,887",SPORTS,Rewards on delegation.
reeta0119,"1219,417",SPORTS,Rewards on delegation.
paulcaraway,"1133,578",SPORTS,Rewards on delegation.
elianaicgomes,"780,124",SPORTS,Rewards on delegation.
pixiepost,"1548,346",SPORTS,Rewards on delegation.
guurry123,"401,423",SPORTS,Rewards on delegation.
mariannewest,"267,615",SPORTS,Rewards on delegation.
ph1102,"2648,383",SPORTS,Rewards on delegation.
invest4free,"131,283",SPORTS,Rewards on delegation.
imfarhad,"388,799",SPORTS,Rewards on delegation.
torrey.blog,"2547,396",SPORTS,Rewards on delegation.
gadrian-sp,"1083,085",SPORTS,Rewards on delegation.
tristancarax,"1322,929",SPORTS,Rewards on delegation.
arena10,"40,394",SPORTS,Rewards on delegation.
quinnertronics,"35,345",SPORTS,Rewards on delegation.
iamraincrystal,"658,94",SPORTS,Rewards on delegation.
athomewithcraig,"517,558",SPORTS,Rewards on delegation.
justclickindiva,"648,841",SPORTS,Rewards on delegation.
cliffagreen,"641,267",SPORTS,Rewards on delegation.
jacoalberts,"53,018",SPORTS,Rewards on delegation.
thatcryptodave,"2246,239",SPORTS,Rewards on delegation.
regenerette,"78,264",SPORTS,Rewards on delegation.
johnsdowie,"256,074",SPORTS,Rewards on delegation.
kingneptune,"383,75",SPORTS,Rewards on delegation.
alente,"12,623",SPORTS,Rewards on delegation.
